file,synopsis,genres,amazon_rating,global_ratings,error,imdb-rating-badge,runtime-badge,release-year-badge,rating-badge,link,x-ray-badge,uhd-badge,hdr-badge
256_Putham_Pudhu_Kaalai.html,"Putham Pudhu Kaalai is an anthology that brings together 5 of the most celebrated directors in Tamil cinema - Sudha Kongara, Gautham Menon, Suhasini Mani Ratnam, Rajiv Menon, and Karthik Subbaraj, featuring stories of love, new beginnings, second chances, and a glimmer of hope - set and filmed in the times of the COVID-19 lockdown.",Drama,Rated 4 out of 5 stars by 104 Amazon customers.,104,1,IMDb 6.8,2 h 9 min,2020,16+,/gp/video/detail/B08L3LFYMV/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
258_The_Mare.html,A young man finds himself in a dangerous mind state between reality and his own nightmares stuck far within the fjords of Norway with his old grandmother. But what if the nightmares are real?,"Suspense,Horror",Rated 3.4 out of 5 stars by 10 Amazon customers.,10,1,IMDb 4.5,1 h 13 min,2020,16+,/gp/video/detail/B09B47TRV4/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2601_Mascarpone.html,"Antonio is a family man whose life takes an unexpected twist when he's suddenly dumped by his husband. Antonio needs to find a new place to stay, a job and a new purpose in life: through this process, he discovers the value of independence.","Comedy,Drama",Rated 4.3 out of 5 stars by 325 Amazon customers.,325,1,IMDb 6.8,1 h 41 min,2022,16+,/gp/video/detail/B09Q6HBJYM/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2629_Painkiller.html,"In the midst of America's deadly opioid epidemic, an unlikely anti-hero emerges. After losing his daughter to a drug overdose, a broken father begins a vigilante campaign targeting doctors and pharmaceutical executives. Teaming up with a rogue cop, they set out to dismantle this network of white-collar criminals that continue to take lives and devastate families.",Suspense,Rated 3.5 out of 5 stars by 39 Amazon customers.,39,1,IMDb 3.5,1 h 25 min,2021,18+,/gp/video/detail/B09DJVYQP6/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
263_Choricha_Mamla.html,"Nandan robs houses for a living but never takes more than what he needs. One day while on the job, the house`s owner, Amarjit, enters with Shraddha, a girl he is having an affair with. Amarjit is about to call the police when his wife arrives. Desperate, he asks Nandan to pretend to be with Shraddha so his wife doesn`t get suspicious. The ruse gets harder to keep up, leading to a comedy of errors.",Comedy,Rated 3.3 out of 5 stars by 24 Amazon customers.,24,1,IMDb 6.6,2 h 12 min,2020,13+,/gp/video/detail/B08KWKTP6N/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2658_The_Karma_Effect.html,"After serving five years in prison, Raymond 'Karma'Jackson has returned back home to a world of chaos and heartache. After finding out that his younger sister has been sexually molested and commits suicide, Karma sets out on a personal vendetta to find the man who is responsible for her death.",Drama,Rated 4.2 out of 5 stars by 103 Amazon customers.,103,1,IMDb 5.0,1 h 6 min,2020,18+,/gp/video/detail/B092Y29HCL/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
268_A_Little_Italian_Vacation.html,"In this outrageous comedy, a group of high school Seniors juggle between old loves and new flings on the shores of a beautiful Italian town.","Comedy,Drama,Young Adult Audience",Rated 3.8 out of 5 stars by 39 Amazon customers.,39,1,IMDb 3.9,1 h 17 min,2021,16+,/gp/video/detail/B08W6N5N2W/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
269_No_Future.html,"After the tragic overdose of his estranged friend, Will, a recovering addict, returns home, where he is reunited with Claire, his friend's grieving mother, with whom he begins a secret but volatile affair.","Drama,Romance",Rated 4 out of 5 stars by 27 Amazon customers.,27,1,IMDb 5.5,1 h 28 min,2021,16+,/gp/video/detail/B09JCJTPSP/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2722_The_Princess_and_the_Bodyguard.html,"TV-PG. On her 35th birthday, Lexi discovers who she secretly always was... a royal Princess. She now has two weeks to find a suitable date for the royal gala under the watchful eye of her handsome but infuriating bodyguard, Noah.","Comedy,Drama,Romance",Rated 3.6 out of 5 stars by 8 Amazon customers.,8,1,IMDb 6.2,1 h 29 min,2022,PG,/gp/video/detail/B0B73JS7XH/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2726_Thandatti.html,"Subramani, an honest but temperamental constable on the brink of retirement, defies warnings to solve the case of Selvarasu's missing grandmother in the troubled village of Kidaripatti after feeling sympathetic for Selvarasu. But everything goes hilariously awry, Subramani finds himself trapped in a chaotic whirlwind of trouble. The story explores the subsequent issues and Subramani's own fate.","Suspense,Comedy,Drama",Rated 4.6 out of 5 stars by 8 Amazon customers.,8,1,IMDb 6.9,2 h 3 min,2023,ALL,/gp/video/detail/B0B8PC4GFP/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
2749_No_Woman_No_Try.html,"In this honest and confronting documentary, we look at the state of play of women's rugby and the things women must overcome to play at the highest level.","Sports,International",Rated 5 out of 5 stars by 13 Amazon customers.,13,1,IMDb 7.1,1 h 4 min,2021,G,/gp/video/detail/B09WDPN159/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
275_Reyes_contra_Santa.html,"It follows The Three Wise Men, who are fed up with Santa taking more and more prominence from them. They decide to confront him without knowing that this war will awaken a much more dangerous common enemy: the Krampus.","Comedy,Adventure,Action,International",Rated 4.1 out of 5 stars by 6 Amazon customers.,6,1,IMDb 5.3,1 h 43 min,2022,13+,/gp/video/detail/B0B6KFYTLP/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
2760_Udayavar.html,"In a village in Telangana, a family head Komarayya (Sudhakar Reddy), full of life and vigour, passes away unexpectedly. Sailu (Priyadarshi), his grandson (the son of his eldest son), is in debt and believes that getting married and receiving dowry money will help him pay it off. Sailu's engagement has been put on hold due to the passing of Komarayya.","Drama,Romance",,,1,IMDb 8.1,2 h 8 min,2023,ALL,/gp/video/detail/B0C9SS6RT3/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
2797_Tomato_Red_Blood_Money.html,"A small time drifter Sammy Barlach (Jake Weary, ""Animal Kingdom"") searches for his next mark, but comes upon Jamalee (Julia Garner, ""Ozark"") and her brother that challenges him in unexpected ways.","Drama,International",Rated 3.4 out of 5 stars by 471 Amazon customers.,471,1,IMDb 5.8,1 h 51 min,2021,16+,/gp/video/detail/B08WJT5N46/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
280_These_Streets_We_Haunt.html,"Marcus, a corporate artist who's lost his zeal for life, rents out his spare bedroom to a girl he begins to suspect is a real life comic book villain.","Drama,Fantasy",Rated 3.8 out of 5 stars by 66 Amazon customers.,66,1,IMDb 4.3,1 h 47 min,2021,16+,/gp/video/detail/B0911HPWSX/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2822_Anu_and_ArjunTamil.html,"Based on a series of true incidents that shook the Indian IT Industry and conned a whopping $380 million dollars (Rs.2,800 crores). This Project is about cultural clash between generations; between east and west; between rich and poor. On a moral downward spiral, yet an upward climb to great financial success, Anu and Arjun become savvy criminals and devise an ingenious scam.","Suspense,Action,Drama",Rated 2.7 out of 5 stars by 9 Amazon customers.,9,1,IMDb 4.5,2 h 12 min,2021,13+,/gp/video/detail/B097YGCR1Y/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
282_Pushpa_The_Rise_Kannada.html,"Pushpa Raj (Allu Arjun) a coolie, volunteers to smuggle red sanders, a rare wood that only grows in Andhra, with the help of novel ideas to smuggle the red sanders. Pushpa quickly becomes leader of red sanders smuggling network. While Pushpa is at his prime, a ruthless police officer Bhanwar Singh Shekhawat (Fahadh Faasil) takes charge as SP and ridicules Pushpa for his lineage.","Drama,Adventure",Rated 3.8 out of 5 stars by 394 Amazon customers.,394,1,IMDb 7.6,2 h 55 min,2022,16+,/gp/video/detail/B09PKXDYRP/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
283_Brighton.html,"A typical day in Brighton; two working class couples are on a day trip to the beach. But Brighton is changing and the friends can't keep up. The result is a vengeful act of violence that exposes the gaps and similarities between class, gender and sexual orientations.","Comedy,Drama",Rated 3.7 out of 5 stars by 112 Amazon customers.,112,1,IMDb 4.9,1 h 27 min,2021,R,/gp/video/detail/B09W66QNFR/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2860_Of_an_Age.html,"Of An Age is set in 1999 as a 17-year-old Serbian born, Australian amateur ballroom dancer experiences an unexpected and intense 24-hour romance with a friend's older brother.","Drama,Romance,Arts, Entertainment, and Culture",Rated 4.5 out of 5 stars by 51 Amazon customers.,51,1,IMDb 7.1,1 h 40 min,2023,R,/gp/video/detail/B0B8QCR9K5/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,HDR
286_Velle.html,"Three criminals, a runaway girl, her three best friends, an aspiring director and a star cross paths due to an incident. Will they come off better for it or worse? Velle is about the journey of people like you and me, who inevitably find themselves amidst the chaos of life, only to realise that in the end, it all comes together - it all makes sense.","Comedy,Drama",Rated 2.8 out of 5 stars by 12 Amazon customers.,12,1,IMDb 6.3,2 h 3 min,2021,13+,/gp/video/detail/B09PN73BB4/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
287_Bonus.html,"Not someone who believes in giving bonus to employees, Aditya accepts a challenge from his grandfather to live off a meager amount for a month and comes to Mumbai to start living in a small dingy in Koliwada. An alien to this world Aditya finds it difficult to survive Would he be able to make it? Is there something beyond winning and losing or just proving a point.","Comedy,Drama",Rated 4.1 out of 5 stars by 30 Amazon customers.,30,1,IMDb 7.5,1 h 58 min,2020,13+,/gp/video/detail/B0863WMFQZ/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2892_French_Biriyani.html,"Simon, representative of a drug company from France and Asgar, local auto driver from Shivajinagar, share a two-day long journey in Bengaluru. That twisted journey with comedy of errors changes the way they look at life.",Comedy,Rated 3.6 out of 5 stars by 128 Amazon customers.,128,1,IMDb 5.7,1 h 56 min,2020,16+,/gp/video/detail/B08CZH1RWY/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
290_Raame_Aandalum_Raavane_Aandalum.html,"Raame Aandalum Raavane Aandalum also known as RARA talks about a village, which is breaking news in all television channels in India but the people of the village don't have electricity to watch Television.","Drama,Comedy",Rated 4.5 out of 5 stars by 40 Amazon customers.,40,1,IMDb 6.4,1 h 52 min,2021,13+,/gp/video/detail/B09G79PBZF/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
296_CAROLINA_CUERVO_NOTHING_WILL_TAKE_MY_PEACE_AWAY.html,"Being empathetic or hypocritical? Be optimistic or pessimistic? Be an angel or a devil? Adulthood brings many challenges. The extraordinary Carolina Cuervo, makes us an irreverent and funny analysis of how to deal with the undesirable effects of the 40's crisis. She show us to face all the nerves and insecurities. But of course, without letting anything take our peace away.",Comedy,Rated 3.7 out of 5 stars by 4 Amazon customers.,4,1,IMDb 4.8,48min,2022,PG-13,/gp/video/detail/B09ZD7647Z/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,HDR
299_Penguin_Telugu.html,"Rhythm, leading a happy life and about to have her second child, is traumatized by the nightmares in which she sees an umbrella man harming her lost son. She sets off on a dangerous journey, along with her trained dog, to unravel the secrets behind the nightmares and to protect her loved ones.","Suspense,Drama",Rated 2.1 out of 5 stars by 304 Amazon customers.,304,1,IMDb 4.5,2 h 12 min,2020,18+,/gp/video/detail/B08KWPVJ9S/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2_Air.html,"From award-winning director Ben Affleck, AIR reveals the game-changing partnership between a then undiscovered Michael Jordan and Nike's fledgling basketball division which revolutionized the world of sports and culture with the Air Jordan brand. Starring Matt Damon, Ben Affleck, Jason Bateman, Chris Messina, Marlon Wayans, Chris Tucker, and Viola Davis.","Comedy,Drama,Sports",Rated 4.7 out of 5 stars by 1304 Amazon customers.,"1,304",1,IMDb 7.4,1 h 54 min,2023,R,/gp/video/detail/B0B8Q3JMCG/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,HDR
300_Shylock.html,"The story follows an episode in the life of 'Boss', a quick witted, sharp Financer in Kerala's film industry. A few deals gone wrong pits Prakash Menon, a big shot Movie Producer in the same industry, and Boss against each other. The feud is fuelled when Boss props up struggling Producers, against the incumbent Prakash Menon.","Suspense,Drama",Rated 2.5 out of 5 stars by 34 Amazon customers.,34,1,IMDb 5.1,2 h 9 min,2020,16+,/gp/video/detail/B084Z4ZKV3/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
302_Radhe_Shyam_Tamil.html,"A love story of two individuals who are poles apart in their approach to life. Vikram Aditya a renowned Palmist who does not believe in love but believes in the language of stars, fate, destiny falls in love with Prerna who believes more in science than destiny and fate.","Drama,Romance,Action",Rated 2.7 out of 5 stars by 136 Amazon customers.,136,1,IMDb 5.3,2 h 16 min,2022,13+,/gp/video/detail/B09PRXDW9M/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
303_Nishabdham_Telugu.html,A murder-mystery thriller. A world-famous cello player is murdered and crucified in a Seattle Villa that has a reputation for being haunted. His friends and family try to figure out if he was really killed by a supernatural being or if he was assassinated by someone he knows. His dumb and deaf wife and a police detective are pinned against each other as they discover the victim's dark past.,"Suspense,Horror",Rated 2.1 out of 5 stars by 221 Amazon customers.,221,1,IMDb 4.4,2 h 5 min,2020,16+,/gp/video/detail/B08K879DK5/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
304_Dharala_Prabhu.html,"Dr. Kannadasan Meiyappan, a fertility expert running a clinic and sperm bank in the lively streets of Parrys, Chennai pins his hopes on the clinic's artificial insemination program that assures high quality sperm for couples who have trouble conceiving. This is where the 'Dharala Prabhu' comes into picture.","Comedy,Drama",Rated 4.6 out of 5 stars by 23 Amazon customers.,23,1,IMDb 6.7,2 h 25 min,2020,13+,/gp/video/detail/B086LKNC34/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
305_Yuvarathnaa_Kannada.html,"YUVARATHNAA, revolves around RK University (Govt Aided college) which is at the standpoint of completing 50 glorious years. Gurudev, Principal at RK University, whose life is dedicated for the welfare of the college fights against the privatisation of education system The story entwines between the bond of a teacher and his students.","Drama,Action",Rated 2.8 out of 5 stars by 136 Amazon customers.,136,1,IMDb 6.2,2 h 39 min,2021,13+,/gp/video/detail/B091YV4FWN/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
306_Amma_Ki_Boli.html,"Ammaa Ki Boli revolves around an old-aged husband-less mother Ammaa (Faruk Zafar), her 5 grown-up children's and a second-rate two-seater scooter living in a small town.","Comedy,Drama",Rated 2.5 out of 5 stars by 6 Amazon customers.,6,1,IMDb 6.7,1 h 55 min,2021,13+,/gp/video/detail/B0914Y6NZZ/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
308_Family_Pack.html,A boy who has lost all hope and the will to live has a chance to encounter a ghost who gives him a new life. But things get complicated when the ghost realizes that their lives and destinies intervene on a deeper level.,"Drama,Comedy",Rated 4 out of 5 stars by 14 Amazon customers.,14,1,IMDb 5.7,1 h 50 min,2022,13+,/gp/video/detail/B09S9WB379/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
311_Coffee.html,"Renuka married to Ranjit, visits Goa for work and falls in love with a Rohit but she doesn't want to cheat on her husband (Ranjit). She comes back and tells him the truth. Ranjit asks her only one question, How can you love two people at the same time? This is the story of three people in three different situations who have no guilt and are just taking care of each other's feelings.","Drama,Romance",Rated 1 out of 5 stars by 4 Amazon customers.,4,1,IMDb 7.1,2 h 3 min,2022,13+,/gp/video/detail/B0B5LL414H/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
318_Boyz_3.html,"Kabir agrees to travel to his native place to complete the legal formalities of his mother's properties. Reluctant to meet his father, Kabir is coaxed into taking a road trip with Dhungya and Dhairya. Will the journey be successful?","International,Drama",,,1,IMDb 6.0,2 h 14 min,2022,13+,/gp/video/detail/B0B8TJKJ9F/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
329_Selfie_Mummy_Googl_Daddy.html,Selfie Mummy Googl Daddy is a story about a couple and their 2 kids who are addicted to mobile. The problems they undergo and the various strategies they make to get rid of mobile addiction from their kids. The problem reaches its peak when the kids are thrown out of school and the parents have to admit them to a Mobile De-Addiction center. A hilarious take that entertains the entire family.,"Comedy,Drama",Rated 4.5 out of 5 stars by 16 Amazon customers.,16,1,IMDb 5.7,1 h 52 min,2022,13+,/gp/video/detail/B0B61WJPK4/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
330_Fisher.html,A naive and ignored teenage girl surfs the web in order to catfish people out of gifts until she hustles the wrong person and terror soon finds her.,"Horror,Suspense",Rated 2.7 out of 5 stars by 154 Amazon customers.,154,1,IMDb 3.5,2 h 5 min,2021,18+,/gp/video/detail/B09K5HLX5X/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
331_Stagrassle_Paranormal.html,"Welcome to Stagrassle! Meet the Colonel, Penny, Enzo and Bernice, their friends and foes, the ghosts that haunt them and Larry, the man who has come home to document their misadventures.","Comedy,Horror",Rated 4 out of 5 stars by 273 Amazon customers.,273,1,IMDb 8.0,1 h 40 min,2022,13+,/gp/video/detail/B09KLFQZP2/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
333_Love_Mocktail_2.html,"A Sequel to Love Mocktail, Love Mocktail 2 revolves around Aadi after the demise of his wife Nidhi. How do you move on from such a loss ?","Comedy,Drama",Rated 4.1 out of 5 stars by 38 Amazon customers.,38,1,IMDb 7.5,2 h 18 min,2022,13+,/gp/video/detail/B09T3VZRTX/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
334_Mummy_Dearest.html,"After an injury puts Scarlett Healy in a wheelchair, she moves in with her daughter, Autumn, who just moved into a creepy old house with her boyfriend, Frank Thrussel.","Suspense,Horror",Rated 3.3 out of 5 stars by 18 Amazon customers.,18,1,IMDb 2.3,1 h 34 min,2021,13+,/gp/video/detail/B0922VFC96/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
339_Double_Down.html,"Vincent Jamison, a failing bond trader, agrees to a fateful bet, only to make a devastating discovery about the actual circumstances of his life.","Drama,Suspense",Rated 4 out of 5 stars by 50 Amazon customers.,50,1,IMDb 5.2,1 h 48 min,2020,16+,/gp/video/detail/B08QJ6VG1S/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
33_The_Wrong_Path.html,"A small town electrician with anger issues gets extreme therapy from a noted Pyschiatrist, Dr. Eric Poslowe, but is soon framed for a robbery and then a murder. Even with the help of Dr. Poslowe's female assistant Bonnie, he soon learns to trust no one but himself and becomes entrapped in a web of deceit, greed and corruption.","Suspense,Drama,Horror",Rated 3.2 out of 5 stars by 27 Amazon customers.,27,1,IMDb 3.8,1 h 27 min,2021,16+,/gp/video/detail/B08XJZ9DGR/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
344_Ja_Telugu.html,"The Bigg Boss 3 actress Himaja played the lead role. Arjun, an AD filmmaker who predominantly chooses spooky concepts, falls in love with Vaishnavi (Himaja) and marries her against his mother's wish. After some years, their family is haunted by a mysterious paranormal force, hell-bent on consuming their lives. To their shock, it turns out to be the soul of a small girl, who is out for vengeance.","Suspense,Horror,Drama",Rated 2.5 out of 5 stars by 8 Amazon customers.,8,1,IMDb 5.2,1 h 42 min,2021,13+,/gp/video/detail/B09F5F75FK/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
351_Bad_Cupid.html,"Love is held hostage as an unhinged Cupid takes a heartbroken guy and his romantic rival on a comic kidnapping. Bad Cupid is full of twists with a surprise ending you'll never see coming. Stars John Rhys-Davies (Indiana Jones, Lord of the Rings).","Comedy,Fantasy",Rated 3.7 out of 5 stars by 127 Amazon customers.,127,1,IMDb 4.5,1 h 21 min,2021,16+,/gp/video/detail/B08V11VWGT/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
356_Painted_In_Blood.html,"An aspiring painter takes a job as a security guard at an art museum, only to discover that one of the paintings holds a sinister secret.",Horror,Rated 3.7 out of 5 stars by 41 Amazon customers.,41,1,IMDb 4.6,1 h 23 min,2022,16+,/gp/video/detail/B09W374MNQ/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
359_The_Argument.html,"When a couple has an argument at a party, and neither will admit to being wrong, they decide to recreate the evening again and again in order to determine who was right. But this leads to even more confusion, and soon everyone is arguing.",Comedy,Rated 3.7 out of 5 stars by 111 Amazon customers.,111,1,IMDb 4.7,1 h 21 min,2020,18+,/gp/video/detail/B08FFGRYQ1/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
361_Jack_Vs_Lanterns.html,"Horror horticulturist Jack Woods is back and this time the he's facing an army of undead, genetically altered pumpkins programmed to kill all humans! He enlists an army of butt-kicking elite female fighters to help him this time, and no front porch will be safe until these killer babes rid the world of these crazed, rampaging gourds!","Science Fiction,Comedy,Horror",Rated 3 out of 5 stars by 29 Amazon customers.,29,1,IMDb 2.7,1 h 45 min,2021,13+,/gp/video/detail/B097SHNM4C/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
363_Murder_Of_A_Cat.html,"Clinton is distraught when his beloved cat is killed and intends to find justice. Together with Greta, an unexpected ally, he tries to solve the case. However, in the pursuit of the truth, Clinton stumbles across a conspiracy.","Comedy,Suspense",Rated 3.4 out of 5 stars by 437 Amazon customers.,437,1,IMDb 5.3,1 h 41 min,2022,16+,/gp/video/detail/B0B8J85K26/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
365_Bad_Witch.html,"Xander is a witch whose abuse of black magic has led him to disaster after disaster. After trying to go clean of witchcraft, Xander befriends a young loner, helping Roland with bullies, girlfriends, and other teenage atrocities.","Science Fiction,Comedy",Rated 3.1 out of 5 stars by 77 Amazon customers.,77,1,IMDb 4.1,1 h 21 min,2021,18+,/gp/video/detail/B0921G7ZB5/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
367_Max_Bishop.html,An out of work hitman finds employment as a janitor at the local elementary school.,"Comedy,Action",Rated 2.9 out of 5 stars by 32 Amazon customers.,32,1,IMDb 4.2,1 h 24 min,2021,16+,/gp/video/detail/B094QF7VBS/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
376_Firenado.html,"Four scientists uncover a ground-breaking technology capable of controlling weather, which malfunctions and creates a Fire Tornado. Destroying everything in its path, it's a race against time for them to stop the out-of-control science experiment.",Action,Rated 3 out of 5 stars by 12 Amazon customers.,12,1,IMDb 3.9,1 h 18 min,2023,16+,/gp/video/detail/B0B6H92KR2/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
386_Castle_in_the_Ground.html,"After the death of his mother (Neve Campbell), Henry (Alex Wolff), a rudderless teenager, befriends his charismatic but troubled next-door neighbor (Imogen Poots), becoming embroiled in a world of opioid addiction and violence.","Suspense,Drama",Rated 3.8 out of 5 stars by 100 Amazon customers.,100,1,IMDb 5.0,1 h 46 min,2020,18+,/gp/video/detail/B0875L3V8P/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
388_Rituals.html,A group of doctors go camping in the woods. Later on they find a deer carcass left nearby. The doctors soon realize they are being hunted.,"Suspense,Horror",Rated 4 out of 5 stars by 92 Amazon customers.,92,1,IMDb 6.2,1 h 39 min,2021,16+,/gp/video/detail/B09HS97141/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
390_I_Love_Us.html,"When a man born into a crime syndicate falls in love with a single mother, the existence he's never questioned collides with his hope to become a loving husband and father. After a life-altering event, it becomes evident that his life of corruption must come to an end, but there's only one way out-a job that will free him from the syndicate and offer his new family the life they deserve.","Action,Drama",Rated 3.9 out of 5 stars by 50 Amazon customers.,50,1,IMDb 4.4,1 h 36 min,2021,16+,/gp/video/detail/B09CFX6XPD/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
396_The_Protectors.html,"After finding out the truth about his alien ancestry, the world's first superhero joins forces with a group of local vigilantes, leading them in a fight against a secret society's plans to enact a new world order.","Action,Adventure",Rated 3.1 out of 5 stars by 50 Amazon customers.,50,1,IMDb 6.1,1 h 30 min,2020,18+,/gp/video/detail/B09C4DY7BD/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
404_Hal_King.html,"Hal King is part of the 1950s beatnik jazz scene; running with drug addicts and fast women. But after being drafted for the Korean War, he may be forced to choose between carrying his father's political legacy, and the woman he loves.","Drama,Romance,Arts, Entertainment, and Culture",Rated 4.3 out of 5 stars by 61 Amazon customers.,61,1,IMDb 6.9,1 h 54 min,2021,16+,/gp/video/detail/B08SQJR62J/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
